Country_FAO,scenario,decade,mean,median,sd,min,max,n_model,agreement,wilcox_p,spatial_scale
Thailand,ssp585,2041-2050,-2.33739276972989,-1.05666460745474,4.76205829966069,-15.0411351686522,1.92887735976666,10,80,0.859393950575315,countries_admin
Thailand,ssp585,2091-2100,-14.3534908908897,-11.8575862222864,11.3195951422042,-36.2747664659535,2.61633922335514,10,90,4.2251527309168e-09,countries_admin
Timor-Leste,ssp126,2041-2050,-5.04505989931205,-4.64325525177885,6.28780255682967,-15.373344541374,2.90152098405066,10,70,0.0338307478510132,countries_admin
Timor-Leste,ssp126,2091-2100,-5.77423679242539,-6.56973423531121,5.38368702865463,-12.6945340860329,1.41085201247649,10,90,6.74271362686974e-07,countries_admin
Timor-Leste,ssp585,2041-2050,-7.81844725883026,-8.5411646479318,5.85404476429235,-16.9044810538289,3.78400328388431,10,90,0.0338307478510132,countries_admin
Timor-Leste,ssp585,2091-2100,-13.3413719881002,-14.5371850245402,12.3818673310191,-27.3195837166884,5.67170812334339,10,80,6.74271362686974e-07,countries_admin
Togo,ssp126,2041-2050,-11.3768554900997,-11.4003849565347,5.53349338595522,-21.906241456007,-4.02695041266314,10,100,3.7360956259925e-05,countries_admin
Togo,ssp126,2091-2100,-1.03754859030047,-2.98370293087937,6.70168335171697,-9.60481721935461,9.80985546971767,10,60,1.53416442962579e-28,countries_admin
Togo,ssp585,2041-2050,-16.4894196845839,-17.3020418129719,7.73314864451287,-29.3220704178901,-5.56738659557441,10,100,3.7360956259925e-05,countries_admin
Togo,ssp585,2091-2100,-24.7265658200258,-25.228009368533,9.6081283309717,-37.4820782437799,-9.85701815919124,10,100,1.53416442962579e-28,countries_admin
Tonga,ssp126,2041-2050,3.22635745410308,4.57896479656015,14.6133209731485,-18.7555991577845,23.043845848975,10,50,0.00243725943241152,countries_admin
Tonga,ssp126,2091-2100,-2.7355521406327,1.87578173656225,12.8923838240392,-27.9740360892429,10.486554734384,10,50,2.31971611786985e-13,countries_admin
Tonga,ssp585,2041-2050,-5.30856155291485,1.37106675137082,15.707972245521,-31.4619172862423,11.2738363253819,10,50,0.00243725943241152,countries_admin
Tonga,ssp585,2091-2100,-25.9834519259165,-16.7080268608025,21.7322490918891,-58.2072547139175,-2.92845204061572,10,100,2.31971611786985e-13,countries_admin
Trinidad and Tobago,ssp126,2041-2050,-8.65783575032981,-8.42719653486404,9.90184138170138,-22.3845162599427,10.3001124097841,10,90,0.238424004571117,countries_admin
Trinidad and Tobago,ssp126,2091-2100,-7.29050255211066,-7.92458821041507,12.7510971436154,-23.4088977114157,23.551637538357,10,90,1.03137343480753e-06,countries_admin
Trinidad and Tobago,ssp585,2041-2050,-9.23225476460867,-13.3827620179409,12.8662878718867,-22.261818819829,22.9198341227343,10,90,0.238424004571117,countries_admin
Trinidad and Tobago,ssp585,2091-2100,-9.41314077627569,-15.6138301505143,39.5651165083186,-38.6110627473249,98.6868028799019,10,90,1.03137343480753e-06,countries_admin
Tunisia,ssp126,2041-2050,0.874712164204769,1.43215387652903,12.2869947321476,-15.6508500991506,25.3399393760578,10,50,0.0176083583727112,countries_admin
Tunisia,ssp126,2091-2100,-0.294122098072296,-0.504114240029935,11.5998565744015,-14.0759229831471,24.0515640245597,10,50,1.46796032725727e-13,countries_admin
Tunisia,ssp585,2041-2050,-3.95876409437622,-3.8474912913257,12.393244056301,-20.6760990269618,16.5121546445408,10,60,0.0176083583727112,countries_admin
Tunisia,ssp585,2091-2100,-22.48699584033,-27.053433743481,17.2557762947035,-43.8381140841343,17.5340422801282,10,90,1.46796032725727e-13,countries_admin
Turkmenistan,ssp126,2041-2050,-0.163419415954288,-1.42596470153341,3.0702359709541,-2.20810697574233,4.406358714992,4,75,3.45965903096645e-05,countries_admin
Turkmenistan,ssp126,2091-2100,-2.39021837389126,-2.33116295466475,5.02981492444876,-8.40189225332646,3.50334466709094,4,75,5.06012579444186e-21,countries_admin
Turkmenistan,ssp585,2041-2050,-4.86779695560976,-3.79823852089456,3.29126928131867,-9.62137163190603,-2.25333914874389,4,100,3.45965903096645e-05,countries_admin
Turkmenistan,ssp585,2091-2100,-26.4022131338852,-23.0752815114927,10.5789576913268,-41.7783634286526,-17.6799260839028,4,100,5.06012579444186e-21,countries_admin
Tuvalu,ssp126,2041-2050,-14.9636221584873,-15.0664736121982,6.73480477576526,-25.1200758818029,-0.913396559795041,10,100,0.874773120048224,countries_admin
Tuvalu,ssp126,2091-2100,-12.1026398576352,-11.6966185891736,6.34896066878335,-21.6497050672464,-0.936896283298329,10,100,3.04371976740021e-22,countries_admin
Tuvalu,ssp585,2041-2050,-15.0448350882662,-16.7420665260453,6.51537009285024,-23.6796524415445,-1.04611400644676,10,100,0.874773120048224,countries_admin
Tuvalu,ssp585,2091-2100,-46.4982404048946,-54.4114039876238,21.2564155860773,-67.3837691490568,-2.4277715528247,10,100,3.04371976740021e-22,countries_admin
Türkiye,ssp126,2041-2050,-4.83456030027104,-3.84469287796057,4.6213188263349,-13.6048855734963,0.800473658368072,10,90,0.516519536597657,countries_admin
Türkiye,ssp126,2091-2100,78.4835641021216,-6.6194817577741,261.584085337856,-19.6017506134572,821.894953600701,10,60,0.000456536355706615,countries_admin
Türkiye,ssp585,2041-2050,-3.91690087170539,-4.53703325745763,5.88518273783057,-13.1586668140838,7.70813116139538,10,80,0.516519536597657,countries_admin
Türkiye,ssp585,2091-2100,47.39766186893,-13.0254140679089,154.071337019411,-37.7638773169005,447.330426027114,10,80,0.000456536355706615,countries_admin
United Arab Emirates,ssp126,2041-2050,-18.6895097035119,-12.4701349891209,23.9669228642944,-86.3017613893111,-6.35663035062717,10,100,0.000182525127950172,countries_admin
United Arab Emirates,ssp126,2091-2100,-19.9265209456905,-12.1376839489845,23.5561153572774,-86.3873687565248,-7.68523365737641,10,100,2.12579264201707e-21,countries_admin
United Arab Emirates,ssp585,2041-2050,-22.2117839182483,-15.2165308222296,23.0199791522231,-86.8670027208076,-8.24044367847576,10,100,0.000182525127950172,countries_admin
United Arab Emirates,ssp585,2091-2100,-38.6739348022445,-30.9679224339908,19.1543189824304,-86.6701927812048,-24.9367782420962,10,100,2.12579264201707e-21,countries_admin
United Kingdom of Great Britain and Northern Ireland,ssp126,2041-2050,-4.74569042211686,-4.88802775043464,1.64200194180269,-6.52285166681994,-1.14565913222717,10,100,0.0123057919185669,countries_admin
United Kingdom of Great Britain and Northern Ireland,ssp126,2091-2100,-1.84503326074515,-1.49332583468746,2.9399187820531,-6.48454202674553,3.31089355835617,10,80,8.74400339415507e-32,countries_admin
United Kingdom of Great Britain and Northern Ireland,ssp585,2041-2050,-5.98204240021216,-6.05482889476722,3.2333843735178,-11.2419809175068,0.175135234434948,10,90,0.0123057919185669,countries_admin
United Kingdom of Great Britain and Northern Ireland,ssp585,2091-2100,-20.8387800998697,-20.1458301585617,8.13474874297554,-31.1279627162059,-7.80400937946194,10,100,8.74400339415507e-32,countries_admin
United Republic of Tanzania,ssp126,2041-2050,-3.47519549173286,-0.559800817211872,11.070477360205,-30.1048915335116,9.20580052021488,10,50,0.72220524537895,countries_admin
United Republic of Tanzania,ssp126,2091-2100,0.748159956114131,0.445269299813088,8.68559028791019,-10.5854652268714,14.2548165815571,10,50,1.90187093760465e-16,countries_admin
United Republic of Tanzania,ssp585,2041-2050,-4.32782607103789,-1.09757091357573,11.7046241003695,-36.421007023999,5.2556265890683,10,70,0.72220524537895,countries_admin
United Republic of Tanzania,ssp585,2091-2100,-17.7375475645262,-13.9105389568319,16.261715605238,-57.1926029513409,-0.920349909582396,10,100,1.90187093760465e-16,countries_admin
United States of America,ssp126,2041-2050,-8.39976510111427,-8.23399497362613,4.14244672947867,-18.8404734487182,-3.64896312126158,10,100,0.00128564547600698,countries_admin
United States of America,ssp126,2091-2100,-9.60051020173092,-9.20013324603667,3.43582945864669,-16.3302901739708,-4.98697130662038,10,100,2.27825115495554e-26,countries_admin
United States of America,ssp585,2041-2050,-11.0945267375612,-10.22565669082,6.52775009804696,-26.6243248787072,-3.00734162239955,10,100,0.00128564547600698,countries_admin
United States of America,ssp585,2091-2100,-28.873349549759,-29.6732791278741,12.9077577581576,-56.3835287623226,-9.25572756781434,10,100,2.27825115495554e-26,countries_admin
Uruguay,ssp126,2041-2050,-5.51555734693553,-4.89459368366167,4.61022976244255,-15.267326865838,1.48324498480735,10,90,9.68195910460974e-05,countries_admin
Uruguay,ssp126,2091-2100,-9.04994526116528,-8.55159391829173,8.12473227138676,-25.78559431023,0.513449338630816,10,80,1.36980743022691e-18,countries_admin
Uruguay,ssp585,2041-2050,-9.04682826037409,-9.01720112889934,7.92690179916123,-21.9691644105356,5.72061355787211,10,90,9.68195910460974e-05,countries_admin
Uruguay,ssp585,2091-2100,-34.0320782009049,-37.2184015536941,18.9084027211574,-57.54602330187,-2.42570785189248,10,100,1.36980743022691e-18,countries_admin
Vanuatu,ssp126,2041-2050,-4.88415682691067,-4.46077776466881,7.52201946271903,-13.849645156643,11.0859238518815,10,90,0.450978049113516,countries_admin
Vanuatu,ssp126,2091-2100,-6.30890808129124,-1.26518724517088,13.08323260773,-25.0690853141695,11.353603399518,10,60,0.000170489011382573,countries_admin
Vanuatu,ssp585,2041-2050,-8.21658643291564,-1.23181662516564,16.5288214067721,-33.9488982948559,15.7972649435858,10,60,0.450978049113516,countries_admin
Vanuatu,ssp585,2091-2100,-22.1197977996006,-7.82111489058137,28.6741563491951,-62.7523621322861,17.266809632695,10,80,0.000170489011382573,countries_admin
Venezuela (Bolivarian Republic of),ssp126,2041-2050,-7.27309653415732,-4.01077677239385,12.7868819312636,-27.5279964863391,7.04938883073293,10,60,0.304210958446752,countries_admin
Venezuela (Bolivarian Republic of),ssp126,2091-2100,-5.86955505419184,-2.85081243619257,11.3801944170867,-21.0059867669723,7.84124594174488,10,60,0.0185623612783149,countries_admin
Venezuela (Bolivarian Republic of),ssp585,2041-2050,-8.78941504370731,-7.17346860093032,7.69485805375217,-20.0306382754023,2.0617181582408,10,90,0.304210958446752,countries_admin
Venezuela (Bolivarian Republic of),ssp585,2091-2100,-13.0206869461792,-2.77783470099167,19.5560868862623,-40.1506507094889,8.36185025486678,10,70,0.0185623612783149,countries_admin
Viet Nam,ssp126,2041-2050,-10.1307452139076,-10.2685957951234,4.13936786373039,-16.4451018887332,-5.05200087582516,10,100,0.0590906990130654,countries_admin
Viet Nam,ssp126,2091-2100,-8.40504245181991,-6.87202218744092,5.01458080448202,-16.5509482377842,-1.65461395446859,10,100,1.96712865161963e-20,countries_admin
Viet Nam,ssp585,2041-2050,-11.5914020296985,-11.8065453823932,4.17398558556383,-17.1301815647891,-4.43041973047469,10,100,0.0590906990130654,countries_admin
Viet Nam,ssp585,2091-2100,-22.7063607144721,-23.9419208535061,9.04401556897094,-33.8356471522011,-1.98582839532987,10,100,1.96712865161963e-20,countries_admin
Yemen,ssp126,2041-2050,-6.98294795271308,-5.75260843156443,7.18666311801088,-23.1498258735091,1.26543715009537,10,90,0.00288518801020814,countries_admin
Yemen,ssp126,2091-2100,-5.98424733346296,-6.39657602412772,7.44388807870504,-21.0641939123868,3.47862818005464,10,70,6.65506939096943e-23,countries_admin
Yemen,ssp585,2041-2050,-9.51051828905454,-9.79555613773009,4.45000764608906,-18.5383832220537,-1.04494083462901,10,100,0.00288518801020814,countries_admin
Yemen,ssp585,2091-2100,-26.7605112458583,-28.5411868463707,10.8229101046527,-43.0433049842969,-3.76242524347338,10,100,6.65506939096943e-23,countries_admin
