x,y,rel_change_mean00_ssp126,rel_change_mean00_ssp585
-127.5,77.5,80,90
-127.5,78.5,90,90
-127.5,79.5,80,90
-127.5,80.5,80,80
-127.5,81.5,80,80
-127.5,82.5,60,70
-127.5,83.5,60,60
-127.5,84.5,70,60
-127.5,85.5,70,60
-127.5,86.5,60,60
-127.5,87.5,60,60
-127.5,88.5,60,60
-127.5,89.5,50,70
-126.5,-89.5,NA,NA
-126.5,-88.5,NA,NA
-126.5,-87.5,NA,NA
-126.5,-86.5,NA,NA
-126.5,-85.5,NA,NA
-126.5,-84.5,NA,NA
-126.5,-83.5,NA,NA
-126.5,-82.5,NA,NA
-126.5,-81.5,NA,NA
-126.5,-80.5,NA,NA
-126.5,-79.5,NA,NA
-126.5,-78.5,NA,NA
-126.5,-77.5,NA,NA
-126.5,-76.5,NA,NA
-126.5,-75.5,NA,NA
-126.5,-74.5,NA,NA
-126.5,-73.5,66.66666666666666,66.66666666666666
-126.5,-72.5,70,60
-126.5,-71.5,90,80
-126.5,-70.5,90,70
-126.5,-69.5,100,60
-126.5,-68.5,100,50
-126.5,-67.5,90,60
-126.5,-66.5,90,60
-126.5,-65.5,80,60
-126.5,-64.5,100,80
-126.5,-63.5,90,100
-126.5,-62.5,90,80
-126.5,-61.5,80,90
-126.5,-60.5,70,80
-126.5,-59.5,60,90
-126.5,-58.5,60,90
-126.5,-57.5,70,90
-126.5,-56.5,60,80
-126.5,-55.5,70,80
-126.5,-54.5,70,80
-126.5,-53.5,70,80
-126.5,-52.5,90,90
-126.5,-51.5,80,80
-126.5,-50.5,80,90
-126.5,-49.5,90,100
-126.5,-48.5,80,100
-126.5,-47.5,80,100
-126.5,-46.5,80,100
-126.5,-45.5,90,100
-126.5,-44.5,100,100
-126.5,-43.5,90,100
-126.5,-42.5,100,100
-126.5,-41.5,100,100
-126.5,-40.5,100,100
-126.5,-39.5,100,100
-126.5,-38.5,100,100
-126.5,-37.5,90,100
-126.5,-36.5,100,100
-126.5,-35.5,100,100
-126.5,-34.5,100,100
-126.5,-33.5,100,90
-126.5,-32.5,100,100
-126.5,-31.5,100,100
-126.5,-30.5,100,100
-126.5,-29.5,90,100
-126.5,-28.5,90,100
-126.5,-27.5,100,100
-126.5,-26.5,100,80
-126.5,-25.5,100,60
-126.5,-24.5,70,50
-126.5,-23.5,70,50
-126.5,-22.5,60,50
-126.5,-21.5,60,50
-126.5,-20.5,50,60
-126.5,-19.5,50,60
-126.5,-18.5,50,90
-126.5,-17.5,60,100
-126.5,-16.5,70,100
-126.5,-15.5,70,100
-126.5,-14.5,60,100
-126.5,-13.5,60,100
-126.5,-12.5,60,100
-126.5,-11.5,70,100
-126.5,-10.5,60,100
-126.5,-9.5,90,100
-126.5,-8.5,70,100
-126.5,-7.5,80,90
-126.5,-6.5,70,90
-126.5,-5.5,70,90
-126.5,-4.5,70,90
-126.5,-3.5,80,90
-126.5,-2.5,90,90
-126.5,-1.5,90,90
-126.5,-0.5,90,100
-126.5,0.5,90,100
-126.5,1.5,90,100
-126.5,2.5,100,90
-126.5,3.5,90,90
-126.5,4.5,90,100
-126.5,5.5,100,100
-126.5,6.5,90,100
-126.5,7.5,100,100
-126.5,8.5,90,100
-126.5,9.5,70,100
-126.5,10.5,80,100
-126.5,11.5,70,100
-126.5,12.5,80,100
-126.5,13.5,80,100
-126.5,14.5,90,100
-126.5,15.5,90,100
-126.5,16.5,90,100
-126.5,17.5,90,80
-126.5,18.5,90,50
-126.5,19.5,70,50
-126.5,20.5,70,50
-126.5,21.5,70,50
-126.5,22.5,70,50
-126.5,23.5,70,60
-126.5,24.5,70,70
-126.5,25.5,60,70
-126.5,26.5,80,70
-126.5,27.5,80,70
-126.5,28.5,80,70
-126.5,29.5,80,70
-126.5,30.5,80,70
-126.5,31.5,80,80
-126.5,32.5,80,90
-126.5,33.5,80,100
-126.5,34.5,90,100
-126.5,35.5,100,100
-126.5,36.5,100,100
-126.5,37.5,100,90
-126.5,38.5,90,90
-126.5,39.5,90,100
-126.5,40.5,90,90
-126.5,41.5,80,100
-126.5,42.5,80,100
-126.5,43.5,80,100
-126.5,44.5,80,100
-126.5,45.5,80,90
-126.5,46.5,70,90
-126.5,47.5,70,90
-126.5,48.5,60,90
-126.5,49.5,100,100
-126.5,50.5,NA,NA
-126.5,51.5,NA,NA
-126.5,52.5,NA,NA
-126.5,53.5,NA,NA
-126.5,54.5,NA,NA
-126.5,55.5,NA,NA
-126.5,56.5,NA,NA
-126.5,57.5,NA,NA
-126.5,58.5,NA,NA
-126.5,59.5,NA,NA
-126.5,60.5,NA,NA
-126.5,61.5,NA,NA
-126.5,62.5,NA,NA
-126.5,63.5,NA,NA
-126.5,64.5,NA,NA
-126.5,65.5,NA,NA
-126.5,66.5,NA,NA
-126.5,67.5,NA,NA
-126.5,68.5,NA,NA
-126.5,69.5,66.66666666666666,100
-126.5,70.5,50,60
-126.5,71.5,80,60
-126.5,72.5,80,80
-126.5,73.5,60,70
-126.5,74.5,90,80
-126.5,75.5,80,90
-126.5,76.5,60,90
-126.5,77.5,80,90
-126.5,78.5,90,90
-126.5,79.5,70,90
-126.5,80.5,80,80
-126.5,81.5,80,80
-126.5,82.5,60,70
-126.5,83.5,60,70
-126.5,84.5,70,60
-126.5,85.5,70,60
-126.5,86.5,60,70
-126.5,87.5,60,60
-126.5,88.5,60,60
-126.5,89.5,50,70
-125.5,-89.5,NA,NA
-125.5,-88.5,NA,NA
-125.5,-87.5,NA,NA
-125.5,-86.5,NA,NA
-125.5,-85.5,NA,NA
-125.5,-84.5,NA,NA
-125.5,-83.5,NA,NA
-125.5,-82.5,NA,NA
-125.5,-81.5,NA,NA
-125.5,-80.5,NA,NA
-125.5,-79.5,NA,NA
-125.5,-78.5,NA,NA
-125.5,-77.5,NA,NA
-125.5,-76.5,NA,NA
-125.5,-75.5,NA,NA
-125.5,-74.5,NA,NA
-125.5,-73.5,66.66666666666666,66.66666666666666
-125.5,-72.5,70,60
-125.5,-71.5,90,80
-125.5,-70.5,90,70
-125.5,-69.5,100,70
-125.5,-68.5,90,50
-125.5,-67.5,80,60
-125.5,-66.5,80,60
-125.5,-65.5,80,60
-125.5,-64.5,100,70
-125.5,-63.5,100,100
-125.5,-62.5,90,80
-125.5,-61.5,80,90
-125.5,-60.5,70,80
-125.5,-59.5,70,90
-125.5,-58.5,60,90
-125.5,-57.5,70,80
-125.5,-56.5,60,80
-125.5,-55.5,80,80
-125.5,-54.5,70,80
-125.5,-53.5,70,90
-125.5,-52.5,80,90
-125.5,-51.5,70,90
-125.5,-50.5,80,100
-125.5,-49.5,80,100
-125.5,-48.5,90,100
-125.5,-47.5,90,100
-125.5,-46.5,60,100
-125.5,-45.5,100,100
-125.5,-44.5,100,100
-125.5,-43.5,90,100
-125.5,-42.5,100,100
-125.5,-41.5,100,100
-125.5,-40.5,100,100
-125.5,-39.5,100,100
-125.5,-38.5,100,100
-125.5,-37.5,90,100
-125.5,-36.5,100,100
-125.5,-35.5,100,100
-125.5,-34.5,100,100
-125.5,-33.5,100,90
-125.5,-32.5,100,90
-125.5,-31.5,100,100
-125.5,-30.5,100,100
-125.5,-29.5,90,100
-125.5,-28.5,90,100
-125.5,-27.5,100,100
-125.5,-26.5,100,80
-125.5,-25.5,90,50
-125.5,-24.5,60,50
-125.5,-23.5,50,50
-125.5,-22.5,60,50
-125.5,-21.5,50,50
-125.5,-20.5,50,70
-125.5,-19.5,50,60
-125.5,-18.5,60,100
-125.5,-17.5,70,100
-125.5,-16.5,70,100
-125.5,-15.5,80,100
-125.5,-14.5,60,100
-125.5,-13.5,60,100
-125.5,-12.5,50,100
-125.5,-11.5,60,100
-125.5,-10.5,70,100
-125.5,-9.5,90,100
-125.5,-8.5,80,100
-125.5,-7.5,80,90
-125.5,-6.5,70,90
-125.5,-5.5,70,90
-125.5,-4.5,70,90
-125.5,-3.5,70,90
-125.5,-2.5,90,90
-125.5,-1.5,90,90
-125.5,-0.5,90,100
-125.5,0.5,90,100
-125.5,1.5,90,100
-125.5,2.5,90,90
-125.5,3.5,90,90
-125.5,4.5,90,100
-125.5,5.5,100,100
-125.5,6.5,90,100
-125.5,7.5,100,100
-125.5,8.5,90,100
-125.5,9.5,60,100
-125.5,10.5,60,100
-125.5,11.5,60,100
-125.5,12.5,60,100
-125.5,13.5,80,100
-125.5,14.5,90,100
-125.5,15.5,90,100
-125.5,16.5,90,100
-125.5,17.5,100,80
-125.5,18.5,90,60
-125.5,19.5,70,50
-125.5,20.5,70,50
-125.5,21.5,70,50
-125.5,22.5,70,50
-125.5,23.5,70,60
-125.5,24.5,70,70
-125.5,25.5,60,70
-125.5,26.5,80,70
-125.5,27.5,80,80
-125.5,28.5,80,80
-125.5,29.5,80,80
-125.5,30.5,80,80
-125.5,31.5,80,90
-125.5,32.5,90,100
-125.5,33.5,100,100
-125.5,34.5,90,100
-125.5,35.5,90,90
-125.5,36.5,90,90
-125.5,37.5,100,90
-125.5,38.5,100,90
-125.5,39.5,100,90
-125.5,40.5,90,100
-125.5,41.5,80,90
-125.5,42.5,70,90
-125.5,43.5,70,100
-125.5,44.5,70,100
-125.5,45.5,80,90
-125.5,46.5,70,90
-125.5,47.5,70,90
-125.5,48.5,80,100
-125.5,49.5,100,100
-125.5,50.5,NA,NA
-125.5,51.5,NA,NA
-125.5,52.5,NA,NA
-125.5,53.5,NA,NA
-125.5,54.5,NA,NA
-125.5,55.5,NA,NA
-125.5,56.5,NA,NA
-125.5,57.5,NA,NA
-125.5,58.5,NA,NA
-125.5,59.5,NA,NA
-125.5,60.5,NA,NA
-125.5,61.5,NA,NA
-125.5,62.5,NA,NA
-125.5,63.5,NA,NA
-125.5,64.5,NA,NA
-125.5,65.5,NA,NA
-125.5,66.5,NA,NA
-125.5,67.5,NA,NA
-125.5,68.5,NA,NA
-125.5,69.5,100,100
-125.5,70.5,50,60
-125.5,71.5,87.5,75
-125.5,72.5,100,100
-125.5,73.5,80,80
-125.5,74.5,60,60
-125.5,75.5,80,90
-125.5,76.5,60,90
-125.5,77.5,70,90
-125.5,78.5,90,90
-125.5,79.5,80,90
-125.5,80.5,90,80
-125.5,81.5,90,80
-125.5,82.5,60,80
-125.5,83.5,60,70
-125.5,84.5,70,60
-125.5,85.5,70,60
-125.5,86.5,60,70
-125.5,87.5,60,60
-125.5,88.5,60,60
-125.5,89.5,50,70
-124.5,-89.5,NA,NA
-124.5,-88.5,NA,NA
-124.5,-87.5,NA,NA
-124.5,-86.5,NA,NA
-124.5,-85.5,NA,NA
-124.5,-84.5,NA,NA
-124.5,-83.5,NA,NA
-124.5,-82.5,NA,NA
-124.5,-81.5,NA,NA
-124.5,-80.5,NA,NA
-124.5,-79.5,NA,NA
-124.5,-78.5,NA,NA
-124.5,-77.5,NA,NA
-124.5,-76.5,NA,NA
-124.5,-75.5,NA,NA
-124.5,-74.5,NA,NA
-124.5,-73.5,62.5,62.5
-124.5,-72.5,70,60
-124.5,-71.5,90,80
-124.5,-70.5,90,80
-124.5,-69.5,90,50
-124.5,-68.5,90,50
-124.5,-67.5,80,60
-124.5,-66.5,80,60
-124.5,-65.5,90,60
-124.5,-64.5,90,70
-124.5,-63.5,100,100
-124.5,-62.5,100,90
-124.5,-61.5,80,90
-124.5,-60.5,70,80
-124.5,-59.5,70,90
-124.5,-58.5,60,90
-124.5,-57.5,80,90
-124.5,-56.5,70,80
-124.5,-55.5,70,80
-124.5,-54.5,80,90
-124.5,-53.5,70,90
-124.5,-52.5,70,90
-124.5,-51.5,70,90
-124.5,-50.5,80,90
-124.5,-49.5,80,100
-124.5,-48.5,80,100
-124.5,-47.5,80,100
-124.5,-46.5,60,100
-124.5,-45.5,100,100
-124.5,-44.5,100,100
-124.5,-43.5,100,100
-124.5,-42.5,100,100
-124.5,-41.5,100,100
-124.5,-40.5,100,100
-124.5,-39.5,100,100
-124.5,-38.5,90,100
-124.5,-37.5,90,100
-124.5,-36.5,100,100
-124.5,-35.5,100,100
-124.5,-34.5,100,100
-124.5,-33.5,100,90
-124.5,-32.5,100,100
-124.5,-31.5,100,100
-124.5,-30.5,100,100
-124.5,-29.5,100,100
-124.5,-28.5,90,100
-124.5,-27.5,100,80
-124.5,-26.5,90,70
-124.5,-25.5,90,50
-124.5,-24.5,60,50
-124.5,-23.5,50,50
-124.5,-22.5,50,50
-124.5,-21.5,50,50
-124.5,-20.5,50,70
-124.5,-19.5,50,70
-124.5,-18.5,70,100
-124.5,-17.5,70,100
-124.5,-16.5,70,100
-124.5,-15.5,70,100
-124.5,-14.5,70,100
-124.5,-13.5,50,100
-124.5,-12.5,60,100
-124.5,-11.5,60,100
-124.5,-10.5,70,100
-124.5,-9.5,80,100
-124.5,-8.5,70,100
-124.5,-7.5,80,90
-124.5,-6.5,70,90
-124.5,-5.5,70,90
-124.5,-4.5,70,90
-124.5,-3.5,70,90
-124.5,-2.5,90,90
-124.5,-1.5,90,90
-124.5,-0.5,90,100
-124.5,0.5,90,100
-124.5,1.5,90,100
-124.5,2.5,90,90
-124.5,3.5,90,90
-124.5,4.5,90,100
-124.5,5.5,100,100
-124.5,6.5,100,100
-124.5,7.5,100,100
-124.5,8.5,80,100
-124.5,9.5,70,100
-124.5,10.5,50,100
-124.5,11.5,50,100
-124.5,12.5,60,100
-124.5,13.5,80,100
-124.5,14.5,80,100
-124.5,15.5,90,100
-124.5,16.5,90,100
-124.5,17.5,100,80
-124.5,18.5,100,60
-124.5,19.5,80,50
-124.5,20.5,70,50
-124.5,21.5,70,50
-124.5,22.5,70,60
-124.5,23.5,70,70
-124.5,24.5,70,70
-124.5,25.5,70,70
-124.5,26.5,80,70
-124.5,27.5,80,80
-124.5,28.5,80,80
-124.5,29.5,80,70
-124.5,30.5,90,80
-124.5,31.5,100,100
-124.5,32.5,100,100
-124.5,33.5,90,100
-124.5,34.5,90,90
-124.5,35.5,90,90
-124.5,36.5,90,90
-124.5,37.5,100,90
-124.5,38.5,100,90
-124.5,39.5,100,90
-124.5,40.5,100,100
-124.5,41.5,87.5,100
-124.5,42.5,100,100
-124.5,43.5,100,100
-124.5,44.5,80,90
-124.5,45.5,70,90
-124.5,46.5,70,90
-124.5,47.5,100,100
-124.5,48.5,100,66.66666666666666
-124.5,49.5,66.66666666666666,100
-124.5,50.5,NA,NA
-124.5,51.5,NA,NA
-124.5,52.5,NA,NA
-124.5,53.5,NA,NA
-124.5,54.5,NA,NA
-124.5,55.5,NA,NA
-124.5,56.5,NA,NA
-124.5,57.5,NA,NA
-124.5,58.5,NA,NA
-124.5,59.5,NA,NA
-124.5,60.5,NA,NA
-124.5,61.5,NA,NA
-124.5,62.5,NA,NA
-124.5,63.5,NA,NA
-124.5,64.5,NA,NA
-124.5,65.5,NA,NA
-124.5,66.5,NA,NA
-124.5,67.5,NA,NA
-124.5,68.5,NA,NA
-124.5,69.5,100,100
-124.5,70.5,70,60
-124.5,71.5,100,100
-124.5,72.5,100,100
-124.5,73.5,100,100
-124.5,74.5,50,62.5
-124.5,75.5,80,80
-124.5,76.5,80,90
-124.5,77.5,60,90
-124.5,78.5,90,90
-124.5,79.5,80,90
-124.5,80.5,90,80
-124.5,81.5,80,80
-124.5,82.5,60,80
-124.5,83.5,60,70
-124.5,84.5,70,70
-124.5,85.5,70,60
-124.5,86.5,60,70
-124.5,87.5,60,60
-124.5,88.5,60,60
-124.5,89.5,50,70
-123.5,-89.5,NA,NA
-123.5,-88.5,NA,NA
-123.5,-87.5,NA,NA
-123.5,-86.5,NA,NA
-123.5,-85.5,NA,NA
-123.5,-84.5,NA,NA
-123.5,-83.5,NA,NA
-123.5,-82.5,NA,NA
-123.5,-81.5,NA,NA
-123.5,-80.5,NA,NA
-123.5,-79.5,NA,NA
-123.5,-78.5,NA,NA
-123.5,-77.5,NA,NA
-123.5,-76.5,NA,NA
-123.5,-75.5,NA,NA
-123.5,-74.5,NA,NA
-123.5,-73.5,50,70
-123.5,-72.5,70,50
-123.5,-71.5,90,80
-123.5,-70.5,90,80
-123.5,-69.5,100,50
-123.5,-68.5,90,50
-123.5,-67.5,80,60
-123.5,-66.5,80,50
-123.5,-65.5,80,60
-123.5,-64.5,90,70
-123.5,-63.5,90,90
-123.5,-62.5,100,90
-123.5,-61.5,100,90
-123.5,-60.5,80,80
-123.5,-59.5,80,90
-123.5,-58.5,60,90
-123.5,-57.5,70,80
-123.5,-56.5,70,90
-123.5,-55.5,70,80
-123.5,-54.5,80,90
-123.5,-53.5,70,80
